date;scenario;macro_categ;final_rate_service;duration_in_sec;pref_elic_duration_in_sec;recomm_duration_in_sec;number_interactions;has_user_perfermed_a_healthy_choice;nutri_score;fsa_score;id_dish_choice;user_constraints;proposal_random_1;proposal_random_2;proposal_random_3;proposal_random_4;proposal_random_5;number_skips;number_likes;all_dishes_shown_pref_elic;url_dishes_pairwise_comparisons;final_dish_not_chosen
27/06/2022 12:55:18;Scenario Multi-modal (Text + Image);Pasta;5;76;14;7;6;False;D;9;http://allrecipes.com/recipe/bolognese-sauce-with-meat/detail.aspx;Alcohol;http://allrecipes.com/recipe/sausage-and-asparagus-spaghettini/detail.aspx;http://allrecipes.com/recipe/ladonnas-spaghetti-with-sauce/detail.aspx;http://allrecipes.com/recipe/tenias-chilled-pasta-salad/detail.aspx;http://allrecipes.com/recipe/lasagna-helper/detail.aspx;http://allrecipes.com/recipe/lisas-lasagne/detail.aspx;0;5;http://allrecipes.com/recipe/sausage-and-asparagus-spaghettini/detail.aspx,http://allrecipes.com/recipe/ladonnas-spaghetti-with-sauce/detail.aspx,http://allrecipes.com/recipe/tenias-chilled-pasta-salad/detail.aspx,http://allrecipes.com/recipe/lasagna-helper/detail.aspx,http://allrecipes.com/recipe/lisas-lasagne/detail.aspx;http://allrecipes.com/recipe/bolognese-sauce-with-meat/detail.aspx - http://allrecipes.com/recipe/speedy-spaghetti/detail.aspx;http://allrecipes.com/recipe/speedy-spaghetti/detail.aspx
27/06/2022 12:57:13;Scenario Multi-modal (Text + Image);Pasta;3;31;13;6;6;False;B;8;http://allrecipes.com/recipe/three-cheese-manicotti-ii/detail.aspx;Meat;http://allrecipes.com/recipe/easy-roasted-vegetable-lasagna/detail.aspx;http://allrecipes.com/recipe/sweet-pea-and-noodle-salad/detail.aspx;http://allrecipes.com/recipe/alfredo-mostaccioli/detail.aspx;http://allrecipes.com/recipe/bellas-mac-and-cheese/detail.aspx;http://allrecipes.com/recipe/delicious-spinach-manicotti/detail.aspx;0;5;http://allrecipes.com/recipe/easy-roasted-vegetable-lasagna/detail.aspx,http://allrecipes.com/recipe/sweet-pea-and-noodle-salad/detail.aspx,http://allrecipes.com/recipe/alfredo-mostaccioli/detail.aspx,http://allrecipes.com/recipe/bellas-mac-and-cheese/detail.aspx,http://allrecipes.com/recipe/delicious-spinach-manicotti/detail.aspx;http://allrecipes.com/recipe/three-cheese-manicotti-ii/detail.aspx - http://allrecipes.com/recipe/vegan-lasagna-i/detail.aspx;http://allrecipes.com/recipe/vegan-lasagna-i/detail.aspx
27/06/2022 12:58:19;Scenario Multi-modal (Text + Image);Pasta;5;81;24;24;6;True;A;5;http://allrecipes.com/recipe/lisas-lasagne/detail.aspx;;http://allrecipes.com/recipe/missys-lasagna/detail.aspx;http://allrecipes.com/recipe/mac-and-cheese-bake/detail.aspx;http://allrecipes.com/recipe/pesto-tofu-pasta/detail.aspx;http://allrecipes.com/recipe/the-best-clam-sauce/detail.aspx;http://allrecipes.com/recipe/summer-pasta-salad-ii/detail.aspx;0;5;http://allrecipes.com/recipe/missys-lasagna/detail.aspx,http://allrecipes.com/recipe/mac-and-cheese-bake/detail.aspx,http://allrecipes.com/recipe/pesto-tofu-pasta/detail.aspx,http://allrecipes.com/recipe/the-best-clam-sauce/detail.aspx,http://allrecipes.com/recipe/summer-pasta-salad-ii/detail.aspx;http://allrecipes.com/recipe/church-supper-macaroni-and-cheese/detail.aspx - http://allrecipes.com/recipe/lisas-lasagne/detail.aspx;http://allrecipes.com/recipe/church-supper-macaroni-and-cheese/detail.aspx
27/06/2022 13:02:41;Scenario Multi-modal (Text + Image);Snack;4;143;50;35;6;True;A;5;http://allrecipes.com/recipe/corn-fritters/detail.aspx;;http://allrecipes.com/recipe/pizza-rolls/detail.aspx;http://allrecipes.com/recipe/baked-walnuts/detail.aspx;http://allrecipes.com/recipe/nuts-and-bolts-party-mix/detail.aspx;http://allrecipes.com/recipe/caramelized-spicy-pumpkin-seeds/detail.aspx;http://allrecipes.com/recipe/rosemary-roasted-cashews/detail.aspx;9;5;http://allrecipes.com/recipe/insanely-amazing-jalapeno-cheese-dip/detail.aspx,http://allrecipes.com/recipe/pizza-rolls/detail.aspx,http://allrecipes.com/recipe/festive-olive-cheese-ball/detail.aspx,http://allrecipes.com/recipe/baked-walnuts/detail.aspx,http://allrecipes.com/recipe/avocados-and-almonds/detail.aspx,http://allrecipes.com/recipe/nuts-and-bolts-party-mix/detail.aspx,http://allrecipes.com/recipe/yummy-taco-salad-dip/detail.aspx,http://allrecipes.com/recipe/jalapeno-poppers-of-champions/detail.aspx,http://allrecipes.com/recipe/cream-cheese-and-crab-sushi-rolls/detail.aspx,http://allrecipes.com/recipe/healthier-double-tomato-bruschetta/detail.aspx,http://allrecipes.com/recipe/amazing-no-cook-spinach-artichoke-dip/detail.aspx,http://allrecipes.com/recipe/sweet-and-spicy-fig-compote/detail.aspx,http://allrecipes.com/recipe/caramelized-spicy-pumpkin-seeds/detail.aspx,http://allrecipes.com/recipe/rosemary-roasted-cashews/detail.aspx;http://allrecipes.com/recipe/rosemary-and-brown-sugar-mixed-nuts/detail.aspx - http://allrecipes.com/recipe/corn-fritters/detail.aspx;http://allrecipes.com/recipe/rosemary-and-brown-sugar-mixed-nuts/detail.aspx
27/06/2022 13:03:03;Scenario Multi-modal (Text + Image);Dessert;5;92;36;9;6;False;E;10;http://allrecipes.com/recipe/german-chocolate-cake-i/detail.aspx;Seafood,Meat;http://allrecipes.com/recipe/german-chocolate-cake-iii/detail.aspx;http://allrecipes.com/recipe/gilded-chocolate-shortbread/detail.aspx;http://allrecipes.com/recipe/cherry-icebox-pie/detail.aspx;http://allrecipes.com/recipe/blackberry-grunt/detail.aspx;http://allrecipes.com/recipe/dishpan-cookies-ii/detail.aspx;0;5;http://allrecipes.com/recipe/german-chocolate-cake-iii/detail.aspx,http://allrecipes.com/recipe/gilded-chocolate-shortbread/detail.aspx,http://allrecipes.com/recipe/cherry-icebox-pie/detail.aspx,http://allrecipes.com/recipe/blackberry-grunt/detail.aspx,http://allrecipes.com/recipe/dishpan-cookies-ii/detail.aspx;http://allrecipes.com/recipe/german-chocolate-cake-i/detail.aspx - http://allrecipes.com/recipe/floating-islands-ii/detail.aspx;http://allrecipes.com/recipe/floating-islands-ii/detail.aspx
27/06/2022 13:03:15;Scenario Multi-modal (Text + Image);Pasta;4;99;33;14;6;False;C;7;http://allrecipes.com/recipe/tonys-summer-pasta-2/detail.aspx;Diabetes;http://allrecipes.com/recipe/asparagus-feta-and-couscous-salad/detail.aspx;http://allrecipes.com/recipe/ramen-noodle-salad/detail.aspx;http://allrecipes.com/recipe/slow-cooker-lasagna/detail.aspx;http://allrecipes.com/recipe/elegant-chicken-lasagna-with-white-sauce/detail.aspx;http://allrecipes.com/recipe/tonys-summer-pasta/detail.aspx;1;5;http://allrecipes.com/recipe/asparagus-feta-and-couscous-salad/detail.aspx,http://allrecipes.com/recipe/ramen-noodle-salad/detail.aspx,http://allrecipes.com/recipe/spaghetti-salad-ii/detail.aspx,http://allrecipes.com/recipe/slow-cooker-lasagna/detail.aspx,http://allrecipes.com/recipe/elegant-chicken-lasagna-with-white-sauce/detail.aspx,http://allrecipes.com/recipe/tonys-summer-pasta/detail.aspx;http://allrecipes.com/recipe/tonys-summer-pasta-2/detail.aspx - http://allrecipes.com/recipe/greek-god-pasta/detail.aspx;http://allrecipes.com/recipe/greek-god-pasta/detail.aspx
27/06/2022 13:05:12;Scenario Multi-modal (Text + Image);Pasta;3;70;20;8;6;False;B;7;http://allrecipes.com/recipe/macaroni-salad-for-a-crowd/detail.aspx;ok,Cholesterolemia;http://allrecipes.com/recipe/noodles-and-eggs/detail.aspx;http://allrecipes.com/recipe/bow-tie-pasta-with-sausage-and-sweet-peppers/detail.aspx;http://allrecipes.com/recipe/spag-bol/detail.aspx;http://allrecipes.com/recipe/tomato-and-macaroni-salad/detail.aspx;http://allrecipes.com/recipe/bubble-n-squeak-ii/detail.aspx;0;5;http://allrecipes.com/recipe/noodles-and-eggs/detail.aspx,http://allrecipes.com/recipe/bow-tie-pasta-with-sausage-and-sweet-peppers/detail.aspx,http://allrecipes.com/recipe/spag-bol/detail.aspx,http://allrecipes.com/recipe/tomato-and-macaroni-salad/detail.aspx,http://allrecipes.com/recipe/bubble-n-squeak-ii/detail.aspx;http://allrecipes.com/recipe/macaroni-salad-for-a-crowd/detail.aspx - http://allrecipes.com/recipe/vegan-lasagna-i/detail.aspx;http://allrecipes.com/recipe/vegan-lasagna-i/detail.aspx
27/06/2022 13:08:28;Scenario Multi-modal (Text + Image);Pasta;5;35;17;7;6;False;A;7;http://allrecipes.com/recipe/spinach-cheese-pasta/detail.aspx;Alcohol;http://allrecipes.com/recipe/summer-penne-pasta/detail.aspx;http://allrecipes.com/recipe/healthier-macaroni-and-cheese/detail.aspx;http://allrecipes.com/recipe/easy-sriracha-noodles/detail.aspx;http://allrecipes.com/recipe/bubble-n-squeak-ii/detail.aspx;http://allrecipes.com/recipe/ramen-spinach-pasta-salad-supreme/detail.aspx;0;5;http://allrecipes.com/recipe/summer-penne-pasta/detail.aspx,http://allrecipes.com/recipe/healthier-macaroni-and-cheese/detail.aspx,http://allrecipes.com/recipe/easy-sriracha-noodles/detail.aspx,http://allrecipes.com/recipe/bubble-n-squeak-ii/detail.aspx,http://allrecipes.com/recipe/ramen-spinach-pasta-salad-supreme/detail.aspx;http://allrecipes.com/recipe/spinach-cheese-pasta/detail.aspx - http://allrecipes.com/recipe/garden-penne/detail.aspx;http://allrecipes.com/recipe/garden-penne/detail.aspx
27/06/2022 13:11:55;Scenario Multi-modal (Text + Image);Salad;5;123;41;34;6;True;A;5;http://allrecipes.com/recipe/iceberg-wedge-salad-with-warm-bacon-dressing/detail.aspx;;http://allrecipes.com/recipe/marinated-vegetable-medley/detail.aspx;http://allrecipes.com/recipe/mothers-potato-salad/detail.aspx;http://allrecipes.com/recipe/best-broccoli-salad-ever/detail.aspx;http://allrecipes.com/recipe/summer-anytime-crisp-corn-salad/detail.aspx;http://allrecipes.com/recipe/cobb-salad/detail.aspx;7;5;http://allrecipes.com/recipe/mushroom-salad-ii/detail.aspx,http://allrecipes.com/recipe/outrageously-good-holiday-salad/detail.aspx,http://allrecipes.com/recipe/marinated-vegetable-medley/detail.aspx,http://allrecipes.com/recipe/mothers-potato-salad/detail.aspx,http://allrecipes.com/recipe/balsamic-and-herb-quinoa-salad/detail.aspx,http://allrecipes.com/recipe/waldorf-salad-i/detail.aspx,http://allrecipes.com/recipe/green-egg-salad/detail.aspx,http://allrecipes.com/recipe/lime-grilled-chicken-caesar-salad/detail.aspx,http://allrecipes.com/recipe/best-broccoli-salad-ever/detail.aspx,http://allrecipes.com/recipe/persian-style-tomato-avocado-salad/detail.aspx,http://allrecipes.com/recipe/summer-anytime-crisp-corn-salad/detail.aspx,http://allrecipes.com/recipe/cobb-salad/detail.aspx;http://allrecipes.com/recipe/three-bean-salad-with-corn/detail.aspx - http://allrecipes.com/recipe/iceberg-wedge-salad-with-warm-bacon-dressing/detail.aspx;http://allrecipes.com/recipe/three-bean-salad-with-corn/detail.aspx
27/06/2022 13:14:01;Scenario Multi-modal (Text + Image);Salad;5;184;82;33;6;False;A;5;http://allrecipes.com/recipe/refreshing-lentil-salad/detail.aspx;Meat,Lactose,Cholesterolemia;http://allrecipes.com/recipe/roasted-kale-and-chickpea-salad/detail.aspx;http://allrecipes.com/recipe/adeles-summer-special/detail.aspx;http://allrecipes.com/recipe/cold-black-eyed-peas-and-corn/detail.aspx;http://allrecipes.com/recipe/moms-carrot-and-raisin-salad/detail.aspx;http://allrecipes.com/recipe/hoppin-john-in-the-summertime/detail.aspx;3;5;http://allrecipes.com/recipe/red-cabbage-and-chickpea-salad/detail.aspx,http://allrecipes.com/recipe/roasted-kale-and-chickpea-salad/detail.aspx,http://allrecipes.com/recipe/cabbage-salad-i/detail.aspx,http://allrecipes.com/recipe/russian-vinaigrette-beet-salad/detail.aspx,http://allrecipes.com/recipe/adeles-summer-special/detail.aspx,http://allrecipes.com/recipe/cold-black-eyed-peas-and-corn/detail.aspx,http://allrecipes.com/recipe/moms-carrot-and-raisin-salad/detail.aspx,http://allrecipes.com/recipe/hoppin-john-in-the-summertime/detail.aspx;http://allrecipes.com/recipe/refreshing-lentil-salad/detail.aspx - http://allrecipes.com/recipe/authentic-lebanese-fattoush/detail.aspx;http://allrecipes.com/recipe/authentic-lebanese-fattoush/detail.aspx
27/06/2022 13:18:13;Scenario Multi-modal (Text + Image);Pasta;5;62;17;22;6;True;A;5;http://allrecipes.com/recipe/garden-penne/detail.aspx;;http://allrecipes.com/recipe/eggplant-rollatini/detail.aspx;http://allrecipes.com/recipe/tomato-vodka-sauce/detail.aspx;http://allrecipes.com/recipe/summer-penne-pasta/detail.aspx;http://allrecipes.com/recipe/spam-on-the-go/detail.aspx;http://allrecipes.com/recipe/kims-summer-cucumber-pasta-salad/detail.aspx;1;5;http://allrecipes.com/recipe/ramen-noodle-salad/detail.aspx,http://allrecipes.com/recipe/eggplant-rollatini/detail.aspx,http://allrecipes.com/recipe/tomato-vodka-sauce/detail.aspx,http://allrecipes.com/recipe/summer-penne-pasta/detail.aspx,http://allrecipes.com/recipe/spam-on-the-go/detail.aspx,http://allrecipes.com/recipe/kims-summer-cucumber-pasta-salad/detail.aspx;http://allrecipes.com/recipe/penne-russo-a-la-vodka/detail.aspx - http://allrecipes.com/recipe/garden-penne/detail.aspx;http://allrecipes.com/recipe/penne-russo-a-la-vodka/detail.aspx
27/06/2022 13:19:44;Scenario Multi-modal (Text + Image);Pasta;2;29;6;9;6;False;A;6;http://allrecipes.com/recipe/garlic-mushroom-pasta/detail.aspx;;http://allrecipes.com/recipe/rigatoni-surprise/detail.aspx;http://allrecipes.com/recipe/kims-chicken-alfredo/detail.aspx;http://allrecipes.com/recipe/summer-garden-lasagna/detail.aspx;http://allrecipes.com/recipe/aussie-beef-and-peppers-with-gnocchi/detail.aspx;http://allrecipes.com/recipe/pastachutta/detail.aspx;0;5;http://allrecipes.com/recipe/rigatoni-surprise/detail.aspx,http://allrecipes.com/recipe/kims-chicken-alfredo/detail.aspx,http://allrecipes.com/recipe/summer-garden-lasagna/detail.aspx,http://allrecipes.com/recipe/aussie-beef-and-peppers-with-gnocchi/detail.aspx,http://allrecipes.com/recipe/pastachutta/detail.aspx;http://allrecipes.com/recipe/garlic-mushroom-pasta/detail.aspx - http://allrecipes.com/recipe/summer-penne-pasta/detail.aspx;http://allrecipes.com/recipe/summer-penne-pasta/detail.aspx
27/06/2022 13:19:53;Scenario Multi-modal (Text + Image);Salad;5;178;75;8;6;True;A;4;http://allrecipes.com/recipe/authentic-lebanese-fattoush/detail.aspx;Meat;http://allrecipes.com/recipe/preetys-chickpea-salad/detail.aspx;http://allrecipes.com/recipe/tangy-ranch-apple-slaw/detail.aspx;http://allrecipes.com/recipe/lizs-strawberry-and-cucumber-salad/detail.aspx;http://allrecipes.com/recipe/aunt-dorothys-marinated-carrot-salad/detail.aspx;http://allrecipes.com/recipe/shredded-apple-carrot-salad/detail.aspx;0;5;http://allrecipes.com/recipe/preetys-chickpea-salad/detail.aspx,http://allrecipes.com/recipe/tangy-ranch-apple-slaw/detail.aspx,http://allrecipes.com/recipe/lizs-strawberry-and-cucumber-salad/detail.aspx,http://allrecipes.com/recipe/aunt-dorothys-marinated-carrot-salad/detail.aspx,http://allrecipes.com/recipe/shredded-apple-carrot-salad/detail.aspx;http://allrecipes.com/recipe/mediterranean-three-bean-salad/detail.aspx - http://allrecipes.com/recipe/authentic-lebanese-fattoush/detail.aspx;http://allrecipes.com/recipe/mediterranean-three-bean-salad/detail.aspx
